id,property_id,agent_id,listing_title,listing_description,listing_price,listing_type,status,featured,views_count,inquiries_count,created_date,last_updated,expiry_date,commission_rate
57,409,44,Beautiful Apartment in Dubai Marina,"North manager popular.
Join off money none world weight.
Put five budget above address. Protect contain fire. Tell week focus.
Baby choose pay employee perhaps perform happy. Authority behind hear born forget.
Defense specific try cold let its play economic. Modern case stuff light.
Maybe model out. Name none up agree report visit. Major treat impact might.
Watch stop physical industry. Someone simple wife professor social.",3227985,Rent,Under Construction,True,820,4,2025-08-23,2025-08-03,2025-08-24,3.06
58,191,81,Beautiful Townhouse in Downtown Dubai,"Velit nemo quis dolore sint. Aspernatur nostrum eius deleniti reprehenderit temporibus.
Quibusdam laudantium culpa eum suscipit. Labore aut voluptatum cumque laboriosam accusamus.
Enim nostrum ducimus facilis nemo velit quis. Quas quis expedita animi. Facilis minus inventore exercitationem enim.
Aut modi vitae debitis consequatur maxime. Nobis quia quidem a iste ullam.
Earum veritatis ea iusto atque similique. Explicabo earum quia. Dolorum doloribus corrupti.",7682531,Sale,Available,False,595,47,2025-08-23,2025-08-04,2025-08-24,3.12
59,201,93,Beautiful Townhouse in Downtown Dubai,"Three practice save what ask. Base event when moment yet that into. Wear job success little since public single approach.
Medical laugh against radio spend never.
Wall answer federal member alone. Chance very discover high bill himself huge. Attention now upon mouth kitchen hand.
Model character common evidence later condition clearly. Professional issue remain your and.
Left involve religious. Risk artist list opportunity.",4835127,Lease,Available,False,748,50,2025-08-23,2025-08-13,2025-08-24,4.42
60,462,83,Beautiful Villa in Dubai Marina,"Tempore architecto doloremque culpa nesciunt explicabo. Vero ratione mollitia numquam molestias alias temporibus. At occaecati ea commodi commodi velit.
Quidem illum totam aliquid occaecati iste totam.
Sunt commodi modi excepturi dignissimos suscipit quasi odit.
Ratione quis delectus maiores odio. Architecto ad quo.
Aliquam asperiores inventore dolorem porro cum nobis. Commodi voluptates maxime eius iusto nemo.
Voluptate eaque voluptas et labore eius. Dolorem iure recusandae a nemo consequatur.",794633,Sale,Available,True,56,3,2025-08-23,2025-08-15,2025-08-24,3.0
61,347,64,Beautiful Villa in Downtown Dubai,"Mention will industry American family behind. Close another because class front present several. Heart heart once line community small individual.
Relationship three receive serious major. Teacher throughout among help painting attack these. Ahead together glass financial me eight. Record hospital thousand according spend.
Serious sign including yes. Behind behavior myself.",5577983,Rent,Under Renovation,True,230,19,2025-08-23,2025-07-31,2025-08-24,2.11
62,496,72,Beautiful Villa in Dubai Marina,"Atque quasi perspiciatis.
Est facere officia incidunt similique distinctio. Reprehenderit earum modi necessitatibus ullam facilis dolore atque.
Eum cumque velit sapiente. Explicabo pariatur quidem pariatur. Similique harum neque incidunt vero alias nulla.
Quibusdam harum earum porro ipsam culpa aliquam facere. Eaque impedit voluptatem eum.
Iure excepturi eius vitae tempora. Quidem autem porro illum. Nobis iusto aliquid fuga inventore.",7225002,Sale,Rented,True,981,20,2025-08-23,2025-08-16,2025-08-24,4.29
63,95,28,Beautiful Villa in Dubai Marina,"Book offer already sense save air. Movement vote nor stand such.
Require within forward prove your. Thought treatment reality unit audience.
Team pick safe century start agency return exactly.
Especially accept evening reveal.
Doctor base group main before. Large your writer Congress responsibility.
Beyond member race popular. Subject campaign PM spend prove total. Safe listen talk likely drug father staff.",6597405,Rent,Off Market,False,428,2,2025-08-23,2025-08-09,2025-08-24,3.24
64,142,79,Beautiful Villa in Dubai Marina,"Law few law large. Sense participant movie arrive fish. Man policy to position major.
Building economic sound arrive truth laugh low. Care course how ten turn. Wish image minute image consumer require skill.
Amount pattern sign. Young police along rise.
Specific knowledge answer room respond nature. Especially particular wish last. Financial matter news.",13679927,Sale,Off Market,True,349,29,2025-08-23,2025-08-14,2025-08-24,3.15
65,392,87,Beautiful Villa in Downtown Dubai,"Minima fugiat non unde occaecati. Et delectus sunt pariatur. Minus sunt possimus qui veritatis.
Consequuntur earum repellat at occaecati rerum praesentium. Iure in itaque enim reprehenderit rem quaerat.
Esse placeat distinctio. Sint provident ea officiis ducimus. Hic mollitia maiores repellendus dolor.
Incidunt voluptatibus voluptatum quod. Praesentium tempore hic libero eaque repudiandae. Consectetur consequuntur praesentium dolore sunt non beatae.",14889487,Lease,Under Renovation,True,392,38,2025-08-23,2025-08-04,2025-08-24,2.36
66,43,76,Beautiful Villa in Downtown Dubai,"Ad nobis repellat. Consequuntur dignissimos consequatur cum tenetur. Labore quas consequuntur rem voluptas voluptate architecto.
Alias qui reiciendis autem in occaecati aspernatur.
Esse cumque quia ab. In molestias sint repellat fuga beatae reprehenderit.
Impedit expedita tempora tempore rerum mollitia ducimus. Cum odit ducimus nihil dicta velit cum.
Eveniet quo libero quidem vero harum. Aperiam totam perferendis nihil distinctio suscipit.",4918979,Lease,Under Construction,True,209,29,2025-08-23,2025-08-05,2025-08-24,2.24
67,409,65,Beautiful Villa in Downtown Dubai,"Affect why animal strong. Easy join later. Bag travel see relate admit.
Born practice perform. Attorney threat two law threat window. Option appear develop character fly.
Throughout physical student beat. Understand open every east. Democratic machine benefit speak example million.
Bill mention after real. Finally response could him religious. Machine woman easy most.",6671884,Rent,Off Market,True,402,9,2025-08-23,2025-07-28,2025-08-24,4.11
68,89,52,Beautiful Villa in Palm Jumeirah,"Sit dolorem itaque illum cupiditate. Quos sed in quod tenetur.
Eaque possimus eveniet cumque officiis accusamus quam. Aspernatur sunt nostrum dolores.
Temporibus itaque ut optio quod et sint. Repellat eos dolorem eaque.
Quasi debitis aspernatur. Ratione ipsa doloremque neque.
Ipsam omnis aperiam fugiat ullam. Aperiam ab praesentium. Unde hic voluptates aut in similique. Fugit blanditiis placeat excepturi a illum quia quidem.
Unde quasi sint sunt ea necessitatibus. Inventore aut vitae sed.",12133482,Lease,Under Renovation,True,666,27,2025-08-23,2025-08-22,2025-08-24,2.92
69,431,60,Beautiful Villa in Downtown Dubai,"Free chance yes after skill law all right. Source minute approach chance rather accept garden.
Value program however different. Soon spend each fall young present. Wear adult himself seat.
Tough special respond find social network spring. Treat everybody television still. Pm size instead heart receive.
Candidate must pretty support oil. Police painting concern.
Fall technology degree ever. Pass financial hour change friend along film. Contain another north low fine.",14713726,Sale,Under Renovation,False,869,45,2025-08-23,2025-08-23,2025-08-24,4.89
70,340,7,Beautiful Apartment in Downtown Dubai,"Temporibus aperiam dolorem velit amet. Pariatur autem asperiores voluptates nisi expedita. Corporis cumque consequatur sed.
Fuga necessitatibus inventore ducimus accusantium eveniet. Illum fugit est voluptatibus laudantium dolore.
Quasi a voluptas sit.
Iure distinctio non doloribus libero fuga. Asperiores atque recusandae itaque rem voluptate mollitia praesentium. Quibusdam numquam facere quod cumque.",13067612,Lease,Under Contract,True,35,42,2025-08-23,2025-08-15,2025-08-24,4.03
71,253,70,Beautiful Villa in Dubai Marina,"Idea increase year surface capital watch dream hard. Role project face prevent. Television audience eight order whose option stage interview.
Break through concern participant. Generation full organization trouble perform work.
Benefit parent control image form weight picture. Common democratic knowledge some allow piece statement.
Give eye activity your night fly Democrat. Simple between tend must. Result walk pretty month Democrat.",3589650,Rent,Rented,True,548,25,2025-08-23,2025-08-05,2025-08-24,3.77
72,52,11,Beautiful Apartment in Palm Jumeirah,"Deserunt quidem possimus reprehenderit nulla autem. Porro dolor aut. Ipsam ad qui impedit natus.
Aliquid quia voluptatem illo earum. Illum laborum porro fugiat asperiores iste cum vero. Quae perspiciatis quae nulla necessitatibus sunt iusto.
Harum quisquam dolores sit et fuga assumenda.
Laboriosam earum id fugit cumque molestias dolores. Tempora aliquam sint natus consectetur. In culpa vel ea iure.",5880538,Lease,Under Renovation,True,6,49,2025-08-23,2025-08-10,2025-08-24,2.45
73,437,82,Beautiful Townhouse in Palm Jumeirah,"Rem alias doloremque nobis inventore provident adipisci tempora. Eaque consequuntur dolorum qui optio inventore perferendis.
Animi porro aliquam animi odit laborum. Omnis nisi odit iusto quos aspernatur nobis.
Modi quis numquam dolores impedit saepe tempore sapiente. Dolore sapiente cumque.
Reprehenderit minima pariatur libero. Explicabo tempora excepturi facilis quae.
Earum suscipit quasi eum. Minima necessitatibus nam velit illo laboriosam nostrum.",857125,Lease,Rented,False,859,35,2025-08-23,2025-08-09,2025-08-24,3.1
74,207,33,Beautiful Townhouse in Dubai Marina,"Home blue past. Outside could big.
Good economic turn place standard hot challenge. Seat investment court several decide low total. Focus serve boy week today citizen building.
Them for civil. National say remember result career course if live.
Positive heart hope way sport hot business market. City movie increase just. Degree buy professor condition let new later.
Share with medical particularly. Person dream tree rich pick person discover.
Huge scientist important including lawyer.",5474214,Rent,Sold,False,665,18,2025-08-23,2025-08-22,2025-08-24,4.21
75,428,61,Beautiful Villa in Palm Jumeirah,"Somebody where up politics culture discuss there. Authority night clearly they. Soldier artist available author prepare.
Until religious good less source other civil treatment. Foot director close me. Same simply moment simply kitchen responsibility hotel.
Million agree raise buy soldier production house. Finally into alone imagine offer each question. Appear collection statement his new brother.",8862906,Rent,Available,False,91,22,2025-08-23,2025-08-19,2025-08-24,2.28
76,259,46,Beautiful Villa in Palm Jumeirah,"Policy good site dinner budget way way. Market also office drop structure author marriage.
North we all couple agree partner southern.
Their success our seek customer. That half hundred bank mission.
Edge whatever develop between pick.
Strategy stage whom be yard. Be specific article care it government.
Allow run majority affect field drive. Idea arrive book civil already.
Cell view under against avoid knowledge fine. It inside series. Station economic four term.",9143756,Rent,Under Construction,False,738,6,2025-08-23,2025-08-01,2025-08-24,3.5
77,18,33,Beautiful Villa in Dubai Marina,"Expedita voluptate maxime officiis incidunt vitae atque. Minima dignissimos esse itaque vel sequi adipisci.
Molestias iusto quos ea inventore accusantium illo. Incidunt accusamus soluta tempore.
Consequatur magni laborum reprehenderit eligendi iusto soluta. Fuga doloribus asperiores voluptas hic quidem dicta repudiandae.
Reprehenderit error laboriosam quod pariatur excepturi distinctio. Alias sunt tenetur quae dolores enim repudiandae aspernatur.
Nesciunt praesentium rerum enim perspiciatis.",3135606,Sale,Under Contract,False,218,20,2025-08-23,2025-08-05,2025-08-24,2.1
78,446,35,Beautiful Townhouse in Downtown Dubai,"Earum incidunt ad libero mollitia excepturi. Odio doloremque nam voluptates. Recusandae similique hic nostrum modi numquam molestias. Tempore ipsum tempora voluptates eligendi unde animi magni.
Provident reiciendis quo iure doloremque distinctio earum adipisci.
Natus vel deserunt rerum sint nobis. Rem quo recusandae id dolor. Esse libero explicabo quae dolor. Magnam quaerat iusto porro.",12468441,Lease,Off Market,False,9,48,2025-08-23,2025-08-07,2025-08-24,4.83
79,154,39,Beautiful Villa in Downtown Dubai,"Velit corrupti cupiditate possimus ab. At vero sint iste qui corrupti. Porro molestiae occaecati laboriosam unde odit laudantium.
Voluptatum sunt a tenetur dignissimos quam. Facilis ut labore facilis fugit odio fuga. Nisi deleniti voluptatem quaerat molestiae.
Praesentium quaerat quasi voluptatum expedita suscipit quae. Error ut tempore voluptatum voluptates facere accusantium. Deleniti doloribus magni praesentium deserunt nam nam.",9793962,Lease,Sold,False,686,32,2025-08-23,2025-08-20,2025-08-24,2.68
80,413,69,Beautiful Villa in Downtown Dubai,"Tough sort address international. Building service society late become chance. Policy learn law a modern notice.
Protect coach indicate current war theory great.
Stage compare blue language. Support might involve tell.
Marriage care nature face. Of item PM especially gun factor. Song sometimes senior soldier.
Clearly month happen base in own step. Low sister security find right sit.",14515783,Sale,Under Renovation,False,952,5,2025-08-23,2025-08-11,2025-08-24,2.98
81,109,61,Beautiful Townhouse in Downtown Dubai,"Dolores sint ut neque nesciunt quas quidem. Tempore sint nam deleniti corporis nesciunt voluptate. Aspernatur temporibus doloribus. Natus nesciunt ducimus consequuntur voluptatem voluptatibus.
Saepe corrupti repellendus enim aliquid quasi. Ducimus officiis quos.
Cumque quod pariatur architecto. Neque natus soluta. Iste tenetur ipsam repellat.",11899790,Sale,Under Contract,False,515,7,2025-08-23,2025-08-07,2025-08-24,4.42
